时间,温度℃,气压hPa,相对湿度%,风向/度,风速m/s,降水mm,测点,经度,纬度,,,
2/11/2020 5:00,6.4,1016.2,73,123/ESE,2.5,0,54853,120.42,36.17,山东,青岛,崂山
2/11/2020 6:00,6.2,1016.4,78,163/SSE,1.3,0,54853,120.42,36.17,山东,青岛,崂山
2/11/2020 7:00,6,1016.7,78,135/SE,2.3,0,54853,120.42,36.17,山东,青岛,崂山
2/11/2020 8:00,6.8,1017.2,78,137/SE,3,0,54853,120.42,36.17,山东,青岛,崂山
2/11/2020 9:00,8.3,1017,80,151/SSE,2.8,0,54853,120.42,36.17,山东,青岛,崂山
2/11/2020 10:00,9.6,1017.1,75,116/ESE,4.9,0,54853,120.42,36.17,山东,青岛,崂山
2/11/2020 11:00,9.7,1017.2,77,149/SSE,4.4,0,54853,120.42,36.17,山东,青岛,崂山
2/11/2020 12:00,9.7,1016.3,83,119/ESE,4.1,0,54853,120.42,36.17,山东,青岛,崂山
2/11/2020 13:00,9.3,1015.3,85,145/SE,4.6,0,54853,120.42,36.17,山东,青岛,崂山
2/11/2020 14:00,9.2,1014.7,83,115/ESE,3.8,0,54853,120.42,36.17,山东,青岛,崂山
2/11/2020 15:00,8.8,1014.9,87,134/SE,4.7,0,54853,120.42,36.17,山东,青岛,崂山
2/11/2020 16:00,8,1015,90,136/SE,3.8,0,54853,120.42,36.17,山东,青岛,崂山
2/11/2020 17:00,8,1014.5,88,130/SE,3.6,0,54853,120.42,36.17,山东,青岛,崂山
2/11/2020 18:00,8.3,1014.2,83,102/ESE,4.9,0,54853,120.42,36.17,山东,青岛,崂山
2/11/2020 19:00,8.1,1014.3,85,148/SSE,5.2,0,54853,120.42,36.17,山东,青岛,崂山
2/11/2020 20:00,8.3,1014,84,135/SE,4.6,0,54853,120.42,36.17,山东,青岛,崂山
2/11/2020 21:00,8,1013.6,90,150/SSE,6,0,54853,120.42,36.17,山东,青岛,崂山
2/11/2020 22:00,8.2,1012.9,94,105/ESE,9.6,0,54853,120.42,36.17,山东,青岛,崂山
2/11/2020 23:00,7.7,1012.5,96,111/ESE,6.4,0,54853,120.42,36.17,山东,青岛,崂山
2/12/2020 0:00,7.5,1012,98,109/ESE,6.1,0,54853,120.42,36.17,山东,青岛,崂山
2/12/2020 1:00,7.6,1011.4,98,86/E,4.9,0,54853,120.42,36.17,山东,青岛,崂山
2/12/2020 2:00,7.8,1010.9,98,92/E,2.8,0,54853,120.42,36.17,山东,青岛,崂山
2/12/2020 3:00,7.8,1010.2,99,295/WNW,2.1,0.1,54853,120.42,36.17,山东,青岛,崂山
2/12/2020 4:00,7.6,1009.5,99,300/WNW,1.8,0,54853,120.42,36.17,山东,青岛,崂山
2/12/2020 5:00,7.4,1009.4,97,290/WNW,4,0,54853,120.42,36.17,山东,青岛,崂山
2/12/2020 6:00,7.5,1009.4,96,303/WNW,3.5,0,54853,120.42,36.17,山东,青岛,崂山
2/12/2020 7:00,7.7,1009.5,96,296/WNW,4.3,0,54853,120.42,36.17,山东,青岛,崂山
2/12/2020 8:00,7.8,1009.9,95,311/NW,3,0,54853,120.42,36.17,山东,青岛,崂山
2/12/2020 9:00,9.1,1010.2,92,291/WNW,2.7,0,54853,120.42,36.17,山东,青岛,崂山
2/12/2020 10:00,9.9,1010.7,87,297/WNW,5.3,0,54853,120.42,36.17,山东,青岛,崂山
2/12/2020 11:00,12.1,1010.5,75,338/NNW,4.9,0,54853,120.42,36.17,山东,青岛,崂山
2/12/2020 12:00,13.3,1009.5,64,346/NNW,5.6,0,54853,120.42,36.17,山东,青岛,崂山
2/12/2020 13:00,12,1008.8,72,137/SE,3.9,0,54853,120.42,36.17,山东,青岛,崂山
2/12/2020 14:00,11.5,1008.7,73,149/SSE,4,0,54853,120.42,36.17,山东,青岛,崂山
2/12/2020 15:00,10.7,1008.8,77,115/ESE,3.3,0,54853,120.42,36.17,山东,青岛,崂山
2/12/2020 16:00,9.8,1009,80,157/SSE,4.9,0,54853,120.42,36.17,山东,青岛,崂山
2/12/2020 17:00,8.7,1009.5,86,143/SE,3.7,0,54853,120.42,36.17,山东,青岛,崂山
2/12/2020 18:00,7.8,1010,91,135/SE,1.8,0,54853,120.42,36.17,山东,青岛,崂山
2/12/2020 19:00,7.6,1010.4,91,138/SE,2.9,0,54853,120.42,36.17,山东,青岛,崂山
2/12/2020 20:00,6.9,1010.8,93,111/ESE,2.5,0,54853,120.42,36.17,山东,青岛,崂山
2/12/2020 21:00,6.8,1011.1,94,107/ESE,3.8,0,54853,120.42,36.17,山东,青岛,崂山
2/12/2020 22:00,6.9,1011,96,111/ESE,3.4,0,54853,120.42,36.17,山东,青岛,崂山
2/12/2020 23:00,6,1011,98,163/SSE,1.3,0,54853,120.42,36.17,山东,青岛,崂山
2/13/2020 0:00,5.4,1010.9,98,182/S,1.6,0,54853,120.42,36.17,山东,青岛,崂山
2/13/2020 1:00,4.4,1010.9,99,179/S,1.2,0,54853,120.42,36.17,山东,青岛,崂山
2/13/2020 2:00,4.8,1010.8,99,142/SE,1.2,0,54853,120.42,36.17,山东,青岛,崂山
2/13/2020 3:00,5.2,1010.4,99,176/S,2.4,0,54853,120.42,36.17,山东,青岛,崂山
2/13/2020 4:00,6,1010.2,99,156/SSE,1.6,0,54853,120.42,36.17,山东,青岛,崂山
2/13/2020 5:00,5.7,1010.3,99,154/SSE,1.6,0,54853,120.42,36.17,山东,青岛,崂山
2/13/2020 6:00,5.6,1010.5,99,92/E,2.3,0,54853,120.42,36.17,山东,青岛,崂山
2/13/2020 7:00,5.8,1010.8,100,141/SE,1.5,0,54853,120.42,36.17,山东,青岛,崂山
2/13/2020 8:00,6,1011.5,100,175/S,2.1,0,54853,120.42,36.17,山东,青岛,崂山
2/13/2020 9:00,7.7,1011.5,100,147/SSE,3.3,0,54853,120.42,36.17,山东,青岛,崂山
2/13/2020 10:00,9.6,1011.3,90,118/ESE,3.1,0,54853,120.42,36.17,山东,青岛,崂山
2/13/2020 11:00,10.7,1011.1,77,140/SE,3,0,54853,120.42,36.17,山东,青岛,崂山
2/13/2020 12:00,11.3,1010.9,79,107/ESE,4.7,0,54853,120.42,36.17,山东,青岛,崂山
2/13/2020 13:00,11,1010.3,80,107/ESE,4.3,0,54853,120.42,36.17,山东,青岛,崂山
2/13/2020 14:00,9.5,1009.7,85,115/ESE,5.8,0,54853,120.42,36.17,山东,青岛,崂山
2/13/2020 15:00,9.6,1009.4,86,101/E,5.2,0,54853,120.42,36.17,山东,青岛,崂山
2/13/2020 16:00,8.3,1008.9,91,152/SSE,5.5,0,54853,120.42,36.17,山东,青岛,崂山
2/13/2020 17:00,6.6,1009.3,99,130/SE,4.5,0,54853,120.42,36.17,山东,青岛,崂山
2/13/2020 18:00,6.8,1010.2,100,112/ESE,5.5,0,54853,120.42,36.17,山东,青岛,崂山
2/13/2020 19:00,6.8,1010.7,100,139/SE,6.1,0,54853,120.42,36.17,山东,青岛,崂山
2/13/2020 20:00,6.9,1011.2,100,144/SE,6.4,0,54853,120.42,36.17,山东,青岛,崂山
2/13/2020 21:00,6.9,1011.6,100,141/SE,7.3,0,54853,120.42,36.17,山东,青岛,崂山
2/13/2020 22:00,7.1,1011.2,100,109/ESE,5.8,0,54853,120.42,36.17,山东,青岛,崂山
2/13/2020 23:00,7.4,1011.5,100,115/ESE,5.2,0,54853,120.42,36.17,山东,青岛,崂山
2/14/2020 0:00,7.6,1011.3,100,101/E,5.2,0.1,54853,120.42,36.17,山东,青岛,崂山
2/14/2020 1:00,8,1010.9,100,106/ESE,6,0,54853,120.42,36.17,山东,青岛,崂山
2/14/2020 2:00,7.9,1010.7,100,98/E,6.8,0,54853,120.42,36.17,山东,青岛,崂山
2/14/2020 3:00,8.2,1010.5,100,144/SE,6.4,0,54853,120.42,36.17,山东,青岛,崂山
2/14/2020 4:00,7.8,1010.6,100,102/ESE,4.2,0,54853,120.42,36.17,山东,青岛,崂山
2/14/2020 5:00,8.3,1010.8,100,106/ESE,5.9,0,54853,120.42,36.17,山东,青岛,崂山
2/14/2020 6:00,8.5,1010.6,100,122/ESE,8.2,0,54853,120.42,36.17,山东,青岛,崂山
2/14/2020 7:00,9,1010.5,100,110/ESE,8.4,0,54853,120.42,36.17,山东,青岛,崂山
2/14/2020 8:00,9.1,1011.1,98,110/ESE,6.4,0,54853,120.42,36.17,山东,青岛,崂山
2/14/2020 9:00,9.2,1012,97,110/ESE,5.2,0,54853,120.42,36.17,山东,青岛,崂山
2/14/2020 10:00,9.2,1012.4,97,116/ESE,9.6,0,54853,120.42,36.17,山东,青岛,崂山
2/14/2020 11:00,9.5,1011.7,96,102/ESE,9.7,0,54853,120.42,36.17,山东,青岛,崂山
2/14/2020 12:00,9.3,1011.1,95,107/ESE,12,0,54853,120.42,36.17,山东,青岛,崂山
2/14/2020 13:00,8.8,1011,98,107/ESE,10.2,0,54853,120.42,36.17,山东,青岛,崂山
2/14/2020 14:00,9.3,1011.1,94,107/ESE,7.4,0,54853,120.42,36.17,山东,青岛,崂山
2/14/2020 15:00,9.2,1011.2,93,112/ESE,7.4,0,54853,120.42,36.17,山东,青岛,崂山
2/14/2020 16:00,9,1011.4,95,112/ESE,6.8,0,54853,120.42,36.17,山东,青岛,崂山
2/14/2020 17:00,9.2,1012.2,93,111/ESE,7.3,0,54853,120.42,36.17,山东,青岛,崂山
2/14/2020 18:00,8.9,1012.7,93,105/ESE,7.5,0,54853,120.42,36.17,山东,青岛,崂山
2/14/2020 19:00,9.2,1013.2,92,121/ESE,5.2,0,54853,120.42,36.17,山东,青岛,崂山
2/14/2020 20:00,9.4,1013.9,89,143/SE,4.8,0,54853,120.42,36.17,山东,青岛,崂山
2/14/2020 21:00,9.3,1014.6,86,173/S,2.9,0,54853,120.42,36.17,山东,青岛,崂山
2/14/2020 22:00,8.7,1015.1,91,280/W,1.2,0.3,54853,120.42,36.17,山东,青岛,崂山
2/14/2020 23:00,8,1014.9,97,314/NW,6.4,0.3,54853,120.42,36.17,山东,青岛,崂山
2/15/2020 0:00,4,1014.8,98,290/WNW,9.4,0.1,54853,120.42,36.17,山东,青岛,崂山
2/15/2020 1:00,3.1,1014.6,98,292/WNW,10,0.2,54853,120.42,36.17,山东,青岛,崂山
2/15/2020 2:00,3,1015.4,99,291/WNW,9,0.3,54853,120.42,36.17,山东,青岛,崂山
2/15/2020 3:00,3.5,1014.8,99,317/NW,8,1.8,54853,120.42,36.17,山东,青岛,崂山
2/15/2020 4:00,2.1,1014.7,96,313/NW,13.3,0.1,54853,120.42,36.17,山东,青岛,崂山
2/15/2020 5:00,1.2,1015.9,94,323/NW,13.4,0.6,54853,120.42,36.17,山东,青岛,崂山
2/15/2020 6:00,0.5,1016.5,95,324/NW,13.4,1.7,54853,120.42,36.17,山东,青岛,崂山
2/15/2020 7:00,-0.2,1016.6,92,326/NW,12.6,1.5,54853,120.42,36.17,山东,青岛,崂山
2/15/2020 8:00,-1.3,1017.2,90,324/NW,13,1.8,54853,120.42,36.17,山东,青岛,崂山
2/15/2020 9:00,-2,1019.2,88,325/NW,17.4,1.1,54853,120.42,36.17,山东,青岛,崂山
2/15/2020 10:00,-2.5,1018.6,90,329/NNW,17.6,1.2,54853,120.42,36.17,山东,青岛,崂山
2/15/2020 11:00,-1.9,1017.8,84,336/NNW,17.1,0.3,54853,120.42,36.17,山东,青岛,崂山
2/15/2020 12:00,-1.6,1017.5,84,322/NW,17.4,0,54853,120.42,36.17,山东,青岛,崂山
2/15/2020 13:00,-1.1,1016.2,84,328/NNW,15.6,0,54853,120.42,36.17,山东,青岛,崂山
2/15/2020 14:00,-1.2,1016.2,85,323/NW,13.5,0,54853,120.42,36.17,山东,青岛,崂山
2/15/2020 15:00,-1.4,1015.8,78,323/NW,15.1,0,54853,120.42,36.17,山东,青岛,崂山
2/15/2020 16:00,-2.5,1016.7,90,317/NW,17.1,0.3,54853,120.42,36.17,山东,青岛,崂山
2/15/2020 17:00,-2.7,1017.5,90,310/NW,13.6,1.2,54853,120.42,36.17,山东,青岛,崂山
2/15/2020 18:00,-2.3,1017.6,76,308/NW,11.2,0.4,54853,120.42,36.17,山东,青岛,崂山
2/15/2020 19:00,-2.4,1017.4,72,308/NW,13.9,0,54853,120.42,36.17,山东,青岛,崂山
2/15/2020 20:00,-2.6,1017.9,71,312/NW,14.4,0,54853,120.42,36.17,山东,青岛,崂山
2/15/2020 21:00,-2.8,1018,69,307/NW,12.3,0,54853,120.42,36.17,山东,青岛,崂山
2/15/2020 22:00,-2.7,1018,65,315/NW,15.1,0,54853,120.42,36.17,山东,青岛,崂山
2/15/2020 23:00,-2.9,1017.6,66,321/NW,11,0,54853,120.42,36.17,山东,青岛,崂山
2/16/2020 0:00,-3.6,1017.4,66,315/NW,11.3,0,54853,120.42,36.17,山东,青岛,崂山
2/16/2020 1:00,-3.5,1016.9,64,315/NW,12.7,0,54853,120.42,36.17,山东,青岛,崂山
2/16/2020 2:00,-4,1017.2,65,324/NW,13.1,0,54853,120.42,36.17,山东,青岛,崂山
2/16/2020 3:00,-4.2,1017.1,64,310/NW,7.4,0,54853,120.42,36.17,山东,青岛,崂山
2/16/2020 4:00,-4.3,1016.6,64,314/NW,11.5,0,54853,120.42,36.17,山东,青岛,崂山
2/16/2020 5:00,-4.7,1017.3,64,317/NW,10,0,54853,120.42,36.17,山东,青岛,崂山
2/16/2020 6:00,-4.7,1016.8,64,313/NW,11,0,54853,120.42,36.17,山东,青岛,崂山
2/16/2020 7:00,-4.8,1017.5,64,309/NW,12,0,54853,120.42,36.17,山东,青岛,崂山
2/16/2020 8:00,-5.1,1018,65,322/NW,12.4,0,54853,120.42,36.17,山东,青岛,崂山
2/16/2020 9:00,-3.7,1017.9,66,316/NW,12.6,0,54853,120.42,36.17,山东,青岛,崂山
2/16/2020 10:00,-2.6,1017.7,62,306/NW,12.9,0,54853,120.42,36.17,山东,青岛,崂山
2/16/2020 11:00,-2.1,1018,63,309/NW,15.2,0,54853,120.42,36.17,山东,青岛,崂山
2/16/2020 12:00,-1.6,1017.8,61,308/NW,13.1,0,54853,120.42,36.17,山东,青岛,崂山
2/16/2020 13:00,-1.3,1017.1,60,302/WNW,13.9,0,54853,120.42,36.17,山东,青岛,崂山
2/16/2020 14:00,-1.3,1016.7,70,306/NW,14.9,0,54853,120.42,36.17,山东,青岛,崂山
2/16/2020 15:00,-1.6,1017.4,65,313/NW,18.9,0,54853,120.42,36.17,山东,青岛,崂山
2/16/2020 16:00,-2,1018.2,68,316/NW,11,0,54853,120.42,36.17,山东,青岛,崂山
2/16/2020 17:00,-2.1,1019.2,63,320/NW,11.1,0,54853,120.42,36.17,山东,青岛,崂山
2/16/2020 18:00,-2.7,1020.1,63,317/NW,8.3,0,54853,120.42,36.17,山东,青岛,崂山
2/16/2020 19:00,-2.9,1020.4,62,326/NW,10.9,0,54853,120.42,36.17,山东,青岛,崂山
2/16/2020 20:00,-3.1,1020.4,61,328/NNW,11.8,0,54853,120.42,36.17,山东,青岛,崂山
2/16/2020 21:00,-3.3,1020.6,62,329/NNW,11.3,0,54853,120.42,36.17,山东,青岛,崂山
2/16/2020 22:00,-3.4,1020.5,63,306/NW,11.5,0,54853,120.42,36.17,山东,青岛,崂山
2/16/2020 23:00,-3.6,1020.4,66,317/NW,8,0,54853,120.42,36.17,山东,青岛,崂山
2/17/2020 0:00,-4.2,1020.5,69,313/NW,5.1,0,54853,120.42,36.17,山东,青岛,崂山
2/17/2020 1:00,-4.3,1020.6,68,319/NW,7.7,0,54853,120.42,36.17,山东,青岛,崂山
2/17/2020 2:00,-4.5,1020.5,67,323/NW,2.5,0,54853,120.42,36.17,山东,青岛,崂山
2/17/2020 3:00,-4.9,1020.3,70,310/NW,2.2,0,54853,120.42,36.17,山东,青岛,崂山
2/17/2020 4:00,-4.5,1020,71,304/NW,5.4,0,54853,120.42,36.17,山东,青岛,崂山
2/17/2020 5:00,-4,1019.5,66,307/NW,5.6,0,54853,120.42,36.17,山东,青岛,崂山
2/17/2020 6:00,-3.5,1019.5,61,311/NW,9.6,0,54853,120.42,36.17,山东,青岛,崂山
2/17/2020 7:00,-3.9,1020.3,69,346/NNW,11.6,0,54853,120.42,36.17,山东,青岛,崂山
2/17/2020 8:00,-3.8,1020.8,78,313/NW,5.7,0,54853,120.42,36.17,山东,青岛,崂山
2/17/2020 9:00,-1.9,1021,62,322/NW,7.5,0,54853,120.42,36.17,山东,青岛,崂山
2/17/2020 10:00,-1.2,1021.3,57,339/NNW,10.7,0,54853,120.42,36.17,山东,青岛,崂山
2/17/2020 11:00,-1.4,1021.4,75,305/NW,8.7,0,54853,120.42,36.17,山东,青岛,崂山
2/17/2020 12:00,-0.6,1020.8,63,314/NW,14.4,0,54853,120.42,36.17,山东,青岛,崂山
2/17/2020 13:00,0.5,1020.3,49,310/NW,10,0,54853,120.42,36.17,山东,青岛,崂山
2/17/2020 14:00,0.3,1020.2,51,314/NW,11.1,0,54853,120.42,36.17,山东,青岛,崂山
2/17/2020 15:00,0.6,1020.3,45,326/NW,16.5,0,54853,120.42,36.17,山东,青岛,崂山
2/17/2020 16:00,1.5,1020.9,48,326/NW,12,0,54853,120.42,36.17,山东,青岛,崂山
2/17/2020 17:00,0.6,1021.5,48,322/NW,8.8,0,54853,120.42,36.17,山东,青岛,崂山
2/17/2020 18:00,-0.1,1022.3,48,324/NW,10.2,0,54853,120.42,36.17,山东,青岛,崂山
2/17/2020 19:00,-0.6,1023.4,48,326/NW,6,0,54853,120.42,36.17,山东,青岛,崂山
2/17/2020 20:00,-1.3,1023.8,50,307/NW,5.7,0,54853,120.42,36.17,山东,青岛,崂山
2/17/2020 21:00,-1.5,1023.9,51,298/WNW,4.5,0,54853,120.42,36.17,山东,青岛,崂山
2/17/2020 22:00,-2.5,1023.9,63,295/WNW,4.6,0,54853,120.42,36.17,山东,青岛,崂山
2/17/2020 23:00,-2.3,1023.9,59,299/WNW,2.7,0,54853,120.42,36.17,山东,青岛,崂山
2/18/2020 0:00,-2.9,1024.1,63,325/NW,0.8,0,54853,120.42,36.17,山东,青岛,崂山
2/18/2020 1:00,-2.9,1024,63,296/WNW,1.7,0,54853,120.42,36.17,山东,青岛,崂山
2/18/2020 2:00,-2.7,1024.1,67,314/NW,1.9,0,54853,120.42,36.17,山东,青岛,崂山
2/18/2020 3:00,-2.5,1024,65,305/NW,2.6,0,54853,120.42,36.17,山东,青岛,崂山
2/18/2020 4:00,-2.2,1023.7,61,299/WNW,2.6,0,54853,120.42,36.17,山东,青岛,崂山
2/18/2020 5:00,-1.9,1023.4,59,307/NW,2.8,0,54853,120.42,36.17,山东,青岛,崂山
2/18/2020 6:00,-2,1023.5,59,293/WNW,1.9,0,54853,120.42,36.17,山东,青岛,崂山
2/18/2020 7:00,-2,1023.8,60,293/WNW,3,0,54853,120.42,36.17,山东,青岛,崂山
2/18/2020 8:00,-0.6,1024.6,55,331/NNW,1.2,0,54853,120.42,36.17,山东,青岛,崂山
2/18/2020 9:00,3.9,1024.5,45,123/ESE,1,0,54853,120.42,36.17,山东,青岛,崂山
2/18/2020 10:00,5.9,1023.9,46,111/ESE,4,0,54853,120.42,36.17,山东,青岛,崂山
2/18/2020 11:00,7,1023.5,47,142/SE,3.1,0,54853,120.42,36.17,山东,青岛,崂山
2/18/2020 12:00,7.6,1022.9,41,185/S,2.5,0,54853,120.42,36.17,山东,青岛,崂山
2/18/2020 13:00,7.7,1021.7,39,149/SSE,3.9,0,54853,120.42,36.17,山东,青岛,崂山
2/18/2020 14:00,7.3,1021,51,159/SSE,4,0,54853,120.42,36.17,山东,青岛,崂山
2/18/2020 15:00,8.1,1020.9,41,210/SSW,5.8,0,54853,120.42,36.17,山东,青岛,崂山
2/18/2020 16:00,6.9,1020.8,55,151/SSE,4.1,0,54853,120.42,36.17,山东,青岛,崂山
2/18/2020 17:00,5.9,1021.1,59,100/E,3.6,0,54853,120.42,36.17,山东,青岛,崂山
2/18/2020 18:00,4.7,1021,68,117/ESE,3.8,0,54853,120.42,36.17,山东,青岛,崂山
2/18/2020 19:00,4.4,1021.4,66,152/SSE,3.6,0,54853,120.42,36.17,山东,青岛,崂山
2/18/2020 20:00,4,1021.1,66,172/S,1.1,0,54853,120.42,36.17,山东,青岛,崂山
2/18/2020 21:00,4.3,1021.4,65,153/SSE,0.5,0,54853,120.42,36.17,山东,青岛,崂山
2/18/2020 22:00,4.7,1022,69,90/E,1.4,0,54853,120.42,36.17,山东,青岛,崂山
2/18/2020 23:00,4.4,1021.4,74,218/SW,1,0,54853,120.42,36.17,山东,青岛,崂山
2/19/2020 0:00,3.3,1021,76,294/WNW,1.6,0,54853,120.42,36.17,山东,青岛,崂山
2/19/2020 1:00,3.8,1021.1,71,299/WNW,1.1,0,54853,120.42,36.17,山东,青岛,崂山
2/19/2020 2:00,3.8,1020.9,67,238/WSW,0.4,0,54853,120.42,36.17,山东,青岛,崂山
2/19/2020 3:00,3,1021,65,316/NW,0.7,0,54853,120.42,36.17,山东,青岛,崂山
2/19/2020 4:00,2.8,1020.3,63,,0.1,0,54853,120.42,36.17,山东,青岛,崂山
2/19/2020 5:00,2.2,1020,65,253/WSW,0.9,0,54853,120.42,36.17,山东,青岛,崂山
2/19/2020 6:00,2.4,1020.3,66,153/SSE,1.1,0,54853,120.42,36.17,山东,青岛,崂山
2/19/2020 7:00,2.1,1021,70,123/ESE,0.5,0,54853,120.42,36.17,山东,青岛,崂山
2/19/2020 8:00,4.1,1022,69,98/E,1.4,0,54853,120.42,36.17,山东,青岛,崂山
2/19/2020 9:00,6.4,1021.7,68,139/SE,2.7,0,54853,120.42,36.17,山东,青岛,崂山
2/19/2020 10:00,8,1022,63,157/SSE,4,0,54853,120.42,36.17,山东,青岛,崂山
2/19/2020 11:00,7.8,1021.9,62,141/SE,6.5,0,54853,120.42,36.17,山东,青岛,崂山
2/19/2020 12:00,7.8,1021.5,64,118/ESE,5.2,0,54853,120.42,36.17,山东,青岛,崂山
2/19/2020 13:00,7.6,1020.6,65,159/SSE,5.6,0,54853,120.42,36.17,山东,青岛,崂山
2/19/2020 14:00,7.8,1020,61,150/SSE,4.5,0,54853,120.42,36.17,山东,青岛,崂山
2/19/2020 15:00,6.9,1020,64,126/SE,1.7,0,54853,120.42,36.17,山东,青岛,崂山
2/19/2020 16:00,6.5,1020,72,145/SE,3.7,0,54853,120.42,36.17,山东,青岛,崂山
2/19/2020 17:00,6.1,1020.3,78,119/ESE,2.9,0,54853,120.42,36.17,山东,青岛,崂山
2/19/2020 18:00,5.8,1020.6,80,132/SE,2.8,0,54853,120.42,36.17,山东,青岛,崂山
2/19/2020 19:00,5.4,1021,81,143/SE,2.1,0,54853,120.42,36.17,山东,青岛,崂山
2/19/2020 20:00,4.9,1022,78,157/SSE,1.2,0,54853,120.42,36.17,山东,青岛,崂山
2/19/2020 21:00,4.4,1022.2,79,167/SSE,1.3,0,54853,120.42,36.17,山东,青岛,崂山
2/19/2020 22:00,3.9,1023,75,136/SE,2.2,0,54853,120.42,36.17,山东,青岛,崂山
2/19/2020 23:00,3.8,1022.9,71,127/SE,2.4,0,54853,120.42,36.17,山东,青岛,崂山
2/20/2020 0:00,3.4,1023.1,75,146/SE,2.1,0,54853,120.42,36.17,山东,青岛,崂山
2/20/2020 1:00,3.6,1023,82,196/SSW,1.3,0,54853,120.42,36.17,山东,青岛,崂山
2/20/2020 2:00,3.5,1023.1,87,171/S,1.2,0,54853,120.42,36.17,山东,青岛,崂山
2/20/2020 3:00,3.3,1023,89,143/SE,1,0,54853,120.42,36.17,山东,青岛,崂山
2/20/2020 4:00,3,1024,91,121/ESE,1.2,0,54853,120.42,36.17,山东,青岛,崂山
2/20/2020 5:00,1.8,1024,92,307/NW,1.6,0,54853,120.42,36.17,山东,青岛,崂山
2/20/2020 6:00,1.5,1024.4,89,286/WNW,1.7,0,54853,120.42,36.17,山东,青岛,崂山
2/20/2020 7:00,1.2,1025,86,296/WNW,2,0,54853,120.42,36.17,山东,青岛,崂山
2/20/2020 8:00,1.8,1025.6,84,110/ESE,0.6,0,54853,120.42,36.17,山东,青岛,崂山
2/20/2020 9:00,6.9,1026,76,111/ESE,3.7,0,54853,120.42,36.17,山东,青岛,崂山
2/20/2020 10:00,7.9,1026,73,113/ESE,3.7,0,54853,120.42,36.17,山东,青岛,崂山
2/20/2020 11:00,8.4,1026,70,107/ESE,3.7,0,54853,120.42,36.17,山东,青岛,崂山
2/20/2020 12:00,8.4,1026,71,168/SSE,4.8,0,54853,120.42,36.17,山东,青岛,崂山
2/20/2020 13:00,8.1,1026,74,158/SSE,3.6,0,54853,120.42,36.17,山东,青岛,崂山
2/20/2020 14:00,8,1026,77,172/S,5.3,0,54853,120.42,36.17,山东,青岛,崂山
2/20/2020 15:00,7.6,1026,78,141/SE,5.1,0,54853,120.42,36.17,山东,青岛,崂山
2/20/2020 16:00,7.2,1025,84,113/ESE,4.8,0,54853,120.42,36.17,山东,青岛,崂山
2/20/2020 17:00,7,1025,87,127/SE,2.9,0,54853,120.42,36.17,山东,青岛,崂山
2/20/2020 18:00,6.8,1025,88,105/ESE,5.2,0,54853,120.42,36.17,山东,青岛,崂山
2/20/2020 19:00,6.9,1025.9,89,117/ESE,3.3,0,54853,120.42,36.17,山东,青岛,崂山
2/20/2020 20:00,6.7,1025.6,89,115/ESE,5.8,0,54853,120.42,36.17,山东,青岛,崂山
2/20/2020 21:00,6.9,1025.8,89,107/ESE,5.4,0,54853,120.42,36.17,山东,青岛,崂山
2/20/2020 22:00,6.7,1026,91,107/ESE,4.8,0,54853,120.42,36.17,山东,青岛,崂山
2/20/2020 23:00,6.6,1025.4,90,124/SE,2.5,0,54853,120.42,36.17,山东,青岛,崂山
2/21/2020 0:00,6.1,1025,89,119/ESE,3.5,0,54853,120.42,36.17,山东,青岛,崂山
2/21/2020 1:00,6.2,1024.2,89,117/ESE,4.3,0,54853,120.42,36.17,山东,青岛,崂山
2/21/2020 2:00,6.3,1024.2,88,106/ESE,3.3,0,54853,120.42,36.17,山东,青岛,崂山
2/21/2020 3:00,6.5,1024.1,88,162/SSE,0.6,0,54853,120.42,36.17,山东,青岛,崂山
2/21/2020 4:00,6.5,1023.6,90,113/ESE,3,0,54853,120.42,36.17,山东,青岛,崂山
2/21/2020 5:00,6.7,1023.6,90,117/ESE,3,0,54853,120.42,36.17,山东,青岛,崂山
2/21/2020 6:00,6.8,1023.4,90,115/ESE,3.7,0,54853,120.42,36.17,山东,青岛,崂山
2/21/2020 7:00,6.8,1023,90,134/SE,2.2,0,54853,120.42,36.17,山东,青岛,崂山
2/21/2020 8:00,6.9,1023,90,131/SE,2.3,0,54853,120.42,36.17,山东,青岛,崂山
2/21/2020 9:00,7.3,1023.2,88,125/SE,2.9,0,54853,120.42,36.17,山东,青岛,崂山
2/21/2020 10:00,7.5,1022.7,87,159/SSE,4.2,0,54853,120.42,36.17,山东,青岛,崂山
2/21/2020 11:00,7.5,1022,86,136/SE,2.3,0,54853,120.42,36.17,山东,青岛,崂山
2/21/2020 12:00,7.5,1020,86,119/ESE,3.6,0,54853,120.42,36.17,山东,青岛,崂山
2/21/2020 13:00,7.6,1019.9,88,146/SE,3,0,54853,120.42,36.17,山东,青岛,崂山
2/21/2020 14:00,7.7,1019,86,188/S,1.8,0,54853,120.42,36.17,山东,青岛,崂山
2/21/2020 15:00,7.6,1019,84,139/SE,1.3,0,54853,120.42,36.17,山东,青岛,崂山
2/21/2020 16:00,7.4,1018.3,88,93/E,0.8,0,54853,120.42,36.17,山东,青岛,崂山
2/21/2020 17:00,7.2,1018.4,91,302/WNW,3.2,0,54853,120.42,36.17,山东,青岛,崂山
2/21/2020 18:00,6.4,1019,92,301/WNW,3.5,0,54853,120.42,36.17,山东,青岛,崂山
